Date,Fixing,Price Type,FX Version,Index ISIN_CPi,Index ISIN_TRi,Index Name,ISIN,CUSIP,Identifier,Local 1,Local 2,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,YTM,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,PV,Accrued Interest,Dirty Index Price,Ex-Dividend,Coupon Payment,Coupon Adjustment,Current Redemption Payment,Redemption Factor,PIK Factor,Notional Amount,Capped Notional Amount,MVal,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Simple Margin,Discount Margin,Duration,Street Modified Duration,AMDuration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Spread,Curr. Spread,OAS,Z-Spread,Z-Spread Over RFR,Z-Spread Over Euribor,DV 01,Index Ratio,Assumed Inflation,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Level 8,Rating,Seniority Level 1,Seniority Level 2,Seniority Level 3,Is Fixed to Float,Is Perpetual,Is Hybrid Capital,CALL,Is Core index,Is Crossover,Is FRN,Is PIK,Is Zero Coupon,Is Sinking,1-3 Years,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Excess Return over RFR,Daily Excess Return over Euribor,Month-to-date Sovereign Curve Swap Return,Month-to-Date Excess Return over RFR,Month-to-Date Excess Return over Euribor,Duration weighted exposure,IG,Sector,Subsector,FNF,Sen2,Tier,MaturityB,RatingB,RevRat,SBR,MVal*Duration,EM,SecDes,Callable,CE,CI,CI_,ESG_SCORE,ESG_RATING,WARF,CS,CS_,DV01,SRC,Seniority,AvPAL,Decarb
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0012432912,EK6863055,BBEK6863055,,,BNFP,Danone SA,FRANCE,1.125,2024-10-14,2025-01-14,2.893150685,2.893150685,2024-10-14,2023-01-14,1,101.65087,101.83663,0.18576000000000198,101.65087,0.120205479,101.77107547899999,1,0.0,0,0,1,1,750000000,750000000,763283066.0925,763283066.0925,0.0,0.0,0.494553675,0.494553675,0.493943724,0.548184923,0.548184923,0.547435708,,,2.614341128,2.601475436,2.601475436,2.6079003480000003,2.84461577,2.84461577,2.8524019910000002,2.725363272,9.395000979,9.395000979,8.140726583,10.974217055999999,10.974217055999999,9.612068175,7.488714685,DE0001102366,83.3403208,83.3080792,78.480916940285,78.4420636291206,36.021898907,17.542402300000003,80.108002207,85.824479889,37.695038024,17.052107349,0.027736315,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Food Producers,Food Products,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247176796340863,-0.00938000038255025,-0.0123782670848234,-0.0123782670848234,-0.00138703752951278,-0.00116995127386576,-0.00119801787333265,-0.00479578624999999,-0.0024499728325503103,-0.00108097310255027,0.000156830061773445,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,1y-3y,BBB,8,BBB+,1995482311.991565,False,BNFP 1 ⅛ 01/14/25,True,1.680673,26.26,58.2,9.5,AAA,260,0.008806478610528959,0.019517785800943845,0.19954823119915652,0.0650368859,Sen,386.018560338,721
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0012452191,EK6960372,BBEK6960372,,,AKEFP,Arkema SA,FRANCE,1.5,2024-10-20,2025-01-20,2.9095890410000003,2.9095890410000003,2024-10-20,2023-01-20,1,102.5172,102.70084,0.18363999999999697,102.5172,0.135616438,102.65281643799999,1,0.0,0,0,1,1,700000000,700000000,718569715.0660001,718569715.0660001,0.0,0.0,0.543778592,0.543778592,0.543041357,0.624150891,0.624150891,0.623180008,,,2.621970374,2.6077897709999998,2.6077897709999998,2.61487046,2.848311719,2.848311719,2.8571867739999997,2.712413531,9.444952054,9.444952054,8.192416796,11.013317068,11.013317068,9.657900925,-1.173284529,DE0001102366,88.2628125,88.2178425,83.2115900687176,83.1597473689572,40.969878167,22.280429931999997,86.007216871,93.270189854,45.172532735,24.386431904000002,0.027843688999999998,,,EUR,Corporates,Non-Financials,Basic Materials,Chemicals,Chemicals,Specialty Chemicals,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024405321106215102,-0.009776455679760921,-0.0146083215364988,-0.0146083215364988,-0.00139586322681055,-0.00112535589536028,-0.00115267570994973,-0.00483853549000002,-0.00278528369976093,-0.00140425694976097,0.000148073765514928,IG,Materials,Materials,NF,SEN,,1y-3y,BBB,8,BBB+,1884068504.5566738,False,AKEFP 1 ½ 01/20/25,True,3.832,292.31,390.7,6.4,A,260,0.09149303040622514,0.12228910054295837,0.18840685045566738,0.065194744275,Sen,187.6,576
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1190624202,EK7473698,BBEK7473698,,,EQNR,Equinor ASA,NORWAY,1.625,2035-02-17,2035-02-17,12.98630137,12.98630137,2034-11-17,2023-02-17,1,99.45177,100.21791999999999,0.76615000000001,99.45177,0.022260274,99.474030274,1,1.625,0,0,1,1,1000000000,1000000000,994740302.74,994740302.74,16250000.0,16250000.0,1.672300813,1.672300813,1.665367193,1.672300813,1.672300813,1.665367193,,,11.805353369,11.611179519,11.611179519,11.707863907,11.611179519,11.611179519,11.707863907,11.703926249,154.570532705,154.570532705,151.34982722,154.570532705,154.570532705,151.34982722,145.493166287,DE0001135226,146.0524313,145.37026980000002,144.74465966807801,144.064221723146,93.45098500600001,72.453501507,142.561174881,143.819360605,97.428451854,74.829520324,0.11642367099999999,,,EUR,Corporates,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,*,*,AA,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,-0.00944349313622918,-0.0480495236575157,-0.0690151927999575,-0.0690151927999575,-0.005257032151508329,-0.005033398814828,-0.0038179650754266202,-0.03268276469,-0.00618955345751575,-0.0018837227975157399,0.0009229329185958359,IG,Energy,Energy,NF,SEN,,Greater than 10y,AA,4,AA-,11743260784.231739,False,EQNR 1 ⅝ 02/17/35,True,13.5,144.9,269.7,9.0,AAA,40,0.06479100028766926,0.12059442910686267,1.1743260784231737,0.092055897595,Sen,427.790927957,710
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1196373507,00206RCH3,BBEK7679799,,,T,AT&T Inc,UNITED STATES,1.3,2023-06-05,2023-09-05,1.534246575,1.534246575,2023-06-05,2022-09-05,1,101.51076,101.62633000000001,0.115569999999991,101.51076,0.6054794520000001,102.116239452,1,0.0,0,0,1,1,1250000000,1250000000,1276452993.15,1276452993.15,0.0,0.0,0.12008477699999999,0.12008477699999999,0.12004874800000001,0.311096782,0.311096782,0.310855205,,,1.2726761,1.271149643,1.271149643,1.271912642,1.51681832,1.51681832,1.519175875,1.336399993,2.892456245,2.892456245,2.260354823,3.82532224,3.82532224,3.0788135339999996,-10.409232203,DE0001104842,67.2041895,67.27696170000002,63.437878872192,63.5015062274908,41.299034518,27.501171228,70.190981643,81.081334882,49.391177674,35.462762633000004,0.013646813999999998,,,EUR,Corporates,Non-Financials,Telecommunications,Telecommunications,Integrated Telecommunications,Integrated Telecommunications,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000646671140540697,-0.0021542012832052302,-0.00327474056929755,-0.00327474056929755,-0.000666656763995869,-0.000434123920227777,-0.000430610029539612,-0.0018921734299999198,-0.00046173143320519004,-6.083174320528979e-05,0.00012767449403441498,IG,Communication Services,Telecommunication Services,NF,SEN,,1y-3y,BBB,9,BBB,1624511217.1554687,False,T 1.3 09/05/23,True,7.006077,17.28,38.7,4.1,BB,360,0.00965828575716809,0.021630535810324366,0.16245112171554688,0.031778741075,Sen,0.0,847
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1196503137,741503AV8,BBEK7681597,,,BKNG,Booking Holdings Inc,UNITED STATES,1.8,2026-12-03,2027-03-03,5.024657534,5.024657534,2026-12-03,2022-03-03,1,103.55127,103.85552,0.304249999999996,103.55127,1.7556164380000001,105.30688643799999,1,0.0,0,0,1,1,1000000000,1000000000,1053068864.38,1053068864.38,0.0,0.0,1.034702015,1.034702015,1.0320392520000001,1.070235784,1.070235784,1.067387494,,,4.5458680639999995,4.4993135760000005,4.4993135760000005,4.522530917,4.721391689,4.721391689,4.746589461,4.632663483,25.439259275999998,25.439259275999998,23.452823016,27.811663641,27.811663641,25.748618171999997,22.277184912,DE0001135044,110.4687622,110.2037108,113.08195222299801,112.818694423792,70.006523159,45.833485739,109.67347456700001,114.454155837,72.651061605,47.763257443,0.048785137,,,EUR,Corporates,Non-Financials,Consumer Services,Travel & Leisure,Travel & Leisure,Travel & Tourism,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.00381673578013746,-0.0188189662114077,-0.0300935934373274,-0.0300935934373274,-0.00250700379801325,-0.00159667707098565,-0.0015711862513898699,-0.0113291129300001,-0.00455073258140771,-0.00160543112140766,0.00037623139275630603,IG,Consumer Discretionary,Retailing,NF,SEN,,5y-7y,A,7,A-,4787112119.777789,False,BKNG 1.8 03/03/27,True,0.044367,0.43,6.5,4.9,BBB,180,0.0001922714294251055,0.00290642858433299,0.47871121197777894,0.06299039006400001,Sen,0.0,241
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1197833053,EK7750012,BBEK7750012,,,KO,The Coca-Cola Company,UNITED STATES,1.125,2026-12-09,2027-03-09,5.04109589,5.04109589,2026-12-09,2022-03-09,1,101.86593,102.17405,0.308119999999988,101.86593,1.078767123,102.944697123,1,0.0,0,0,1,1,1500000000,1500000000,1544170456.845,1544170456.845,0.0,0.0,0.7276991740000001,0.7276991740000001,0.726380103,0.746435575,0.746435575,0.7450478340000001,,,4.645492313,4.611931327,4.611931327,4.628681403,4.842685376,4.842685376,4.8607255380000005,4.754143742,26.339318894,26.339318894,24.225024236,28.820491757,28.820491757,26.614275472,21.567817483000002,DE0001135044,79.7684781,79.6377959,82.25419544046271,82.12521934853591,38.472141525,14.541532347,77.768635345,81.623870935,39.898354925999996,14.953642964,0.048941389,,,EUR,Corporates,Non-Financials,Consumer Goods,Food & Beverage,Beverages,Soft Drinks,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.00428193213777347,-0.0169692714225872,-0.023846897675212003,-0.023846897675212003,-0.00251509739759117,-0.00205989200260248,-0.00203512846934095,-0.0113836351800001,-0.00264478260258714,0.00030642875741273396,0.000563778378252271,IG,Consumer Staples,"Food, Beverage & Tobacco",NF,SEN,,5y-7y,A,5,A+,7173431987.235146,False,KO 1 ⅛ 03/09/27,True,1.55594,5.51,41.7,8.1,AA,70,0.0036956357306941784,0.027968785838465928,0.7173431987235145,0.06456703857799999,Sen,263.4979820729999,965
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1199964575,EK7847602,BBEK7847602,,,RYAID,Ryanair DAC,IRELAND,1.125,2023-03-10,2023-03-10,1.043835616,1.043835616,,2022-03-10,1,100.93295,101.09311,0.160159999999991,100.93295,1.075684932,102.008634932,1,0.0,0,0,1,1,850000000,850000000,867073396.9219999,867073396.9219999,0.0,0.0,0.22908477600000002,0.22908477600000002,0.22895372600000002,0.22908477600000002,0.22908477600000002,0.22895372600000002,,,1.0328082440000002,1.030447646,1.030447646,1.03162727,1.030447646,1.030447646,1.03162727,1.0321005890000001,2.1007707669999998,2.1007707669999998,1.59035949,2.1007707669999998,2.1007707669999998,1.59035949,1.076122813,DE0001104842,78.10418940000001,78.16745949999999,78.10418940000001,78.16745949999999,62.140929928999995,48.658125746,80.116595644,80.11659972,61.874942469,48.716283122,0.010528316999999999,,,EUR,Corporates,Non-Financials,Consumer Services,Travel & Leisure,Travel & Leisure,Airlines,*,*,BBB,SEN,*,*,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000604365758273567,-0.00230079088904877,-0.00124582895390057,-0.00124582895390057,-0.000543668137502625,-0.000469966553288653,-0.000502381634706237,-0.00152613688000003,-0.0013268791390488302,-0.0009610582990487961,7.038125205273051e-05,IG,Industrials,Transportation,NF,SEN,,1y-3y,BBB,9,BBB,895520552.4941258,False,RYAID 1 ⅛ 03/10/23,False,13.08,461.97,1403.3,2.8,B,360,0.17558159863671763,0.5333542380823557,0.08955205524941258,0.02576119115,Sen,0.0,549
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,DE000A14J9N8,EK8347255,BBEK8347255,,,ALVGR,Allianz SE,GERMANY,2.241,2025-07-07,2045-07-07,3.369863014,3.369863014,,2022-07-07,1,102.17658,102.52427,0.34769,102.17658,1.412136986,103.58871698600001,1,0.0,0,0,1,1,1500000000,1500000000,1553830754.79,1553830754.79,0.0,0.0,1.5715385880000001,1.5715385880000001,1.5654122990000001,1.5715385880000001,1.5715385880000001,1.5654122990000001,,,3.2421337219999997,3.191970672,3.191970672,3.2169544219999997,3.191970672,3.191970672,3.2169544219999997,3.242212196,13.605399125,13.605399125,12.223227887,13.605399125,13.605399125,12.223227887,10.795533932,DE0001030716,177.5795422,176.97735409999999,180.616669606487,180.018613825957,133.794485451,112.11575440700001,182.36586764,182.377812099,134.557708766,112.78825827899999,0.03358566,,,EUR,Corporates,Financials,Core Financials,Insurance,Nonlife Insurance,Full Line Insurance,*,*,A,SUB,T2 dated,T2 dated callable,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038136194319939,-0.0154297445559714,-0.0239891579844532,-0.0239891579844532,-0.0017774900935981699,-0.00199904674686017,-0.0020148605539065303,-0.006830592819999979,-0.0059324086359714,-0.00384296918597134,0.000395927864517486,IG,Financials,Insurance,F,SUB,T2,3y-5y,A,6,A,5037727088.385371,False,ALVGR 2.241 07/07/45,True,0.266326,1.68,2.0,9.3,AAA,120,0.0011268000050029437,0.0013414285773844568,0.5037727088385371,0.044687589407999995,Sub,137.2,24
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1226748439,110122AY4,BBEK8855992,,,BMY,Bristol-Myers Squibb Co,UNITED STATES,1.0,2025-05-15,2025-05-15,3.224657534,3.224657534,,2022-05-15,1,101.0893,101.31846,0.229160000000007,101.0893,0.7753424659999999,101.864642466,1,0.0,0,0,1,1,575000000,575000000,585721694.1795,585721694.1795,0.0,0.0,0.657315486,0.657315486,0.656238863,0.657315486,0.657315486,0.656238863,,,3.166098105,3.1454227539999997,3.1454227539999997,3.155743497,3.1454227539999997,3.1454227539999997,3.155743497,3.166491518,13.150252133,13.150252133,11.6639794,13.150252133,13.150252133,11.6639794,10.160549606,DE0001030716,86.157232,86.0600105,90.88875681200349,90.7979730307704,43.464969253999996,22.190267191999997,92.444194026,92.46054431,44.249307351999995,22.554507744000002,0.032255353,,,EUR,Corporates,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,*,*,A,SEN,*,*,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288275984019858,-0.0129461917071291,-0.0195938938004314,-0.0195938938004314,-0.00169980754331831,-0.0011573552628604698,-0.00116049622812229,-0.00640334593000003,-0.0039330215971291205,-0.0019457585671291602,0.00014574615581968602,IG,Health Care,Pharmaceuticals & Biotechnology,NF,SEN,,3y-5y,A,6,A,1854452345.9991045,False,BMY 1 05/15/25,False,0.311488,1.64,11.9,5.9,A,120,0.0004216557161578476,0.003059575013584382,0.18544523459991047,0.04403591855599999,Sen,104.766786873,749
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1239502328,EK9118226,BBEK9118226,,,TCLAU,Transurban Finance Company Pty Ltd,AUSTRALIA,2.0,2025-05-28,2025-08-28,3.512328767,3.512328767,2025-05-28,2022-08-28,1,103.69891,104.05147,0.35255999999999704,103.69891,0.975342466,104.674252466,1,0.0,0,0,1,1,500000000,500000000,523371262.33,523371262.33,0.0,0.0,0.844804931,0.844804931,0.84302819,0.924167205,0.924167205,0.9220418020000001,,,3.161027447,3.1345466419999997,3.1345466419999997,3.147759198,3.3677973189999997,3.3677973189999997,3.3833235680000002,3.2365229810000002,13.132215979000001,13.132215979000001,11.675884265999999,14.926751215,14.926751215,13.380800695,10.706123531,DE0001030716,104.90617649999999,104.73894320000001,106.280876274568,106.115513392856,63.052229042,41.444607533,108.228498496,115.85200630000001,68.299006588,46.212052338,0.033878062,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,Industrial Transportation,Transportation Services,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0028001870620243396,-0.0124577172130179,-0.0196368037337457,-0.0196368037337457,-0.0017188800190303401,-0.00105253533699339,-0.00105894380008836,-0.00650724635,-0.00332545867301787,-0.00131180415301796,0.000130022816758016,IG,Industrials,Transportation,NF,SEN,,3y-5y,BBB,8,BBB+,1654390925.196167,False,TCLAU 2 08/28/25,True,0.14367,3.31,57.7,9.1,AAA,260,0.000740021431857092,0.012900071485847193,0.1654390925196167,0.07836366605,Sen,72.7,282
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0012766889,EK9406241,BBEK9406241,,,AIFP,Air Liquide Finance SA,FRANCE,1.25,2025-03-03,2025-06-03,3.276712329,3.276712329,2025-03-03,2022-06-03,1,102.15652,102.33558000000001,0.179059999999993,102.15652,0.904109589,103.060629589,1,0.0,0,0,1,1,500000000,500000000,515303147.945,515303147.945,0.0,0.0,0.529394978,0.529394978,0.528696179,0.583411141,0.583411141,0.582562693,,,2.96135568,2.9457609689999997,2.9457609689999997,2.953548032,3.1857511919999997,3.1857511919999997,3.1950306910000004,3.063292249,11.737338782,11.737338782,10.326595179,13.478258827000001,13.478258827000001,11.964016895,1.145005722,DE0001030716,73.36518120000001,73.3057421,77.4892805237046,77.4354526785681,33.635870200999996,12.212501137,78.493826051,84.47473032,36.363465763,14.663254544,0.031570482999999996,,,EUR,Corporates,Non-Financials,Basic Materials,Chemicals,Chemicals,Specialty Chemicals,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272796981326032,-0.0121482927212151,-0.0180599561122892,-0.0180599561122892,-0.00159254638611055,-0.0011343517130712,-0.00111157115107121,-0.00583136073000001,-0.0038160843512150705,-0.00194532956121508,0.000119931923458354,IG,Materials,Materials,NF,SEN,,3y-5y,A,7,A-,1525995904.0888062,False,AIFP 1 ¼ 06/03/25,True,27.471,290.31,1096.0,6.5,A,180,0.06490502171674695,0.24503428680222744,0.1525995904088806,0.04124065356599999,Sen,406.782498235,630
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,XS1255433754,278865AS9,BBEK9789794,,,ECL,Ecolab Inc,UNITED STATES,2.625,2025-04-08,2025-07-08,3.37260274,3.37260274,2025-04-08,2022-07-08,1,105.90932,106.20324,0.29391999999999996,105.90932,1.6469178080000002,107.55623780799999,1,0.0,0,0,1,1,575000000,575000000,618448367.396,618448367.396,0.0,0.0,0.705251214,0.705251214,0.7040121309999999,0.8397940279999999,0.8397940279999999,0.838038257,,,2.9959955710000004,2.975014247,2.975014247,2.985486477,3.200554033,3.200554033,3.213964967,3.036754471,12.056906536,12.056906536,10.654430892,13.730496037,13.730496037,12.245526905999998,9.496877632999999,DE0001030716,90.9508048,90.8373373,93.9559624445595,93.84658376593,51.624622762,29.861541325,97.523491725,109.251786438,61.481992254,39.73415695,0.032662189,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,Support Services,Business Support Services,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002685390579879,-0.0117113074162606,-0.0168909959303962,-0.0168909959303962,-0.00164547178278223,-0.0010251178915874,-0.00101747915304287,-0.00611095231999992,-0.0030393802162605103,-0.0011225336862606,0.000145621682780084,IG,Industrials,Commercial & Professional Services,NF,SEN,,3y-5y,A,7,A-,1852868569.6105971,False,ECL 2 ⅝ 07/08/25,True,0.629455,9.13,42.2,9.2,AAA,180,0.0023473882247080175,0.010849921476744614,0.18528685696105973,0.04165019945799999,Sen,0.0,914
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0012861821,AF2809560,BBAF2809560,,,ADPFP,Aeroports de Paris,FRANCE,1.5,2023-04-24,2023-07-24,1.416438356,1.416438356,2023-04-24,2022-07-24,1,101.71741,101.81971999999999,0.102310000000003,101.71741,0.875342466,102.59275246600001,1,0.0,0,0,1,1,500000000,500000000,512963762.33,512963762.33,0.0,0.0,0.028052837,0.028052837,0.02805087,0.283003598,0.283003598,0.282803653,,,1.156148868,1.155824627,1.155824627,1.155986736,1.39787859,1.39787859,1.399855216,1.190806825,2.499544385,2.499544385,1.9223332640000002,3.362307605,3.362307605,2.6728837619999997,-12.296256189000001,DE0001104842,58.000995499999995,58.07717389999999,56.234084340227604,56.30597256616771,37.201473770999996,23.465394864,64.05733677100001,80.008831743,51.397876557,37.711425578000004,0.012216815,,,EUR,Corporates,Non-Financials,Industrials,Industrial Goods & Services,Industrial Transportation,Transportation Services,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007420006117261981,-0.00159813040995285,-0.00197024389283607,-0.00197024389283607,-0.000327324838271858,-0.00131302673004215,-0.0013594024712961599,-0.00170974394000001,-0.000269335479952809,0.000107127380047117,4.6610297540386605e-05,IG,Industrials,Transportation,NF,SEN,,1y-3y,BBB,8,BBB+,593062473.1428505,False,ADPFP 1 ½ 07/24/23,True,0.099593,3.74,38.1,7.0,A,260,0.0008361571465696448,0.008518071466391301,0.059306247314285056,0.028895615675000003,Sen,49.99999999999997,668
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,FR0012949923,UV7713398,BBUV7713398,,,SEVFP,Suez,FRANCE,1.75,2025-06-10,2025-09-10,3.547945205,3.547945205,2025-06-10,2022-09-10,1,103.24056999999999,103.49798,0.257409999999993,103.24056999999999,0.79109589,104.03166589,1,0.0,0,0,1,1,500000000,500000000,520158329.45,520158329.45,0.0,0.0,0.750755748,0.750755748,0.7493519270000001,0.819056683,0.819056683,0.817386382,,,3.208444685,3.184536594,3.184536594,3.196468287,3.419995917,3.419995917,3.4339732080000003,3.292298142,13.478319415,13.478319415,11.987240375,15.308616905,15.308616905,13.724005195999998,-4.933413395,DE0001030716,95.50125820000001,95.37131690000001,96.46035106950559,96.3317147125019,52.927778536000005,31.405717654,97.949221511,104.848255046,57.352066223,35.174124974,0.034250326,,,EUR,Corporates,Non-Financials,Utilities,Utilities,Gas / Water & Multiutilities,Water,*,*,BBB,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038561580460099603,-0.0127886616241839,-0.0196810776211124,-0.0196810776211124,-0.00173794131696731,-0.00208652379841537,-0.0020970697630252303,-0.00661173668000004,-0.00353756780418385,-0.00150719447418385,0.000131163061364593,IG,Utilities,Utilities,NF,SEN,,3y-5y,BBB,8,BBB+,1668899227.4823313,False,SEVFP 1 ¾ 09/10/25,True,9.469,263.17,468.2,6.5,A,260,0.058837293118377924,0.10467614332190045,0.16688992274823314,0.07961341485000001,Sen,253.7495918609999,628
2022-02-22,EU_EOD,Nominal,,DE0009682708,DE0009682716,iBoxx € Overall,BE0002237064,UV9271221,BBUV9271221,,,PROXBB,Proximus SA,BELGIUM,1.875,2025-07-01,2025-10-01,3.605479452,3.605479452,2025-07-01,2022-10-01,1,103.98189,104.27441,0.29251999999999606,103.98189,0.739726027,104.72161602700001,1,0.0,0,0,1,1,500000000,500000000,523608080.135,523608080.135,0.0,0.0,0.670121327,0.670121327,0.6690024170000001,0.750967542,0.750967542,0.74956293,,,3.260299184,3.238596657,3.238596657,3.249429802,3.4729867339999996,3.4729867339999996,3.486002845,3.332748035,13.892974062999999,13.892974062999999,12.366775517,15.742623049,15.742623049,14.124351671,11.324794210999999,DE0001030716,87.43781609999999,87.3363659,87.725543957351,87.6244852402451,44.458479365,22.760585239,89.64610688,97.38485353600001,50.054841184,27.702206821,0.034901076,,,EUR,Corporates,Non-Financials,Telecommunications,Telecommunications,Integrated Telecommunications,Integrated Telecommunications,*,*,A,SEN,*,*,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310281378240106,-0.0122457779249159,-0.0177139841730891,-0.0177139841730891,-0.0017687064879691398,-0.00129814511088228,-0.0013127825814445802,-0.0067817472800000295,-0.00280311391491593,-0.0007266810749157839,0.000134166850816545,IG,Communication Services,Telecommunication Services,NF,SEN,,3y-5y,A,6,A,1707118996.3999472,False,PROXBB 1 ⅞ 10/01/25,True,0.0274,2.7,4.1,5.4,BBB,120,0.0006036428598230056,0.0009166428612127121,0.17071189963999472,0.045340353198,Sen,157.5,732
